sourcemmsi,altitude,speedoverground,courseoverground,lon,lat,ts
2115,2818,221,164.2,-3.3831334,47.447342,1455023428
2115,2820,233,164,-3.366405,47.407207,1455023468
2115,2818,234,164.3,-3.361625,47.395744,1455023478
2115,2823,220,177.1,-3.35916,47.385418,1455023488
2115,2820,213,184.4,-3.3601983,47.37557,1455023499
2115,2822,212,186.2,-3.3615417,47.365753,1455023508
2115,2822,212,187.1,-3.3632584,47.355995,1455023518
2115,2819,213,187.1,-3.3650684,47.346207,1455023528
2115,2818,214,186.9,-3.3668268,47.33636,1455023538
2115,2818,215,186.9,-3.3686,47.326473,1455023548
2115,2824,214,186,-3.3702316,47.31658,1455023559
2115,2825,215,186.5,-3.37186,47.306694,1455023568
2115,2824,217,186,-3.3734767,47.29677,1455023578
2115,2824,216,186.2,-3.375105,47.286797,1455023587
2115,2822,217,186.1,-3.376665,47.2768,1455023598
2115,2825,216,186.1,-3.3782418,47.266834,1455023608
2115,2826,215,186.6,-3.3798866,47.2569,1455023618
2115,2823,216,186.6,-3.381555,47.246975,1455023628
2115,2828,216,186.6,-3.38325,47.237045,1455023638
2115,2825,216,186.9,-3.3849616,47.227085,1455023647
2115,2826,217,186.7,-3.3867066,47.217106,1455023658
2115,2830,214,189.7,-3.3887234,47.20719,1455023668
2115,2827,191,212.6,-3.3940284,47.198757,1455023678
2115,2827,168,242.3,-3.4032183,47.193714,1455023688
2115,2825,160,262.5,-3.4138966,47.192146,1455023698
2115,2830,161,254.7,-3.4245634,47.190536,1455023707
2115,2826,162,252.8,-3.4350884,47.18838,1455023719
2115,2826,160,251.9,-3.445525,47.186108,1455023728
2115,2841,148,287,-3.4566584,47.18537,1455023739
2115,2838,176,353.2,-3.4608834,47.191147,1455023748
2115,2853,167,345.4,-3.461175,47.19944,1455023758
2115,2832,149,256.6,-3.47065,47.201332,1455023769
2115,2821,160,243.2,-3.4793732,47.198517,1455023779
2115,2835,155,249.1,-3.4901133,47.19533,1455023789
2115,2830,157,249.4,-3.500085,47.192745,1455023799
2115,2830,158,251.2,-3.50918,47.190575,1455023808
2115,2830,158,253.1,-3.5194232,47.18836,1455023818
2115,2830,158,254.9,-3.5307984,47.18616,1455023829
2115,2832,158,256.1,-3.54015,47.184532,1455023839
2115,2827,158,257.3,-3.5516818,47.1827,1455023849
2115,2828,157,258.1,-3.56216,47.181156,1455023859
2115,2832,158,258.5,-3.5716383,47.179825,1455023868
2115,2829,159,259.2,-3.5832918,47.178276,1455023878
2115,2829,159,259.7,-3.5939367,47.176933,1455023889
2115,2829,160,259.9,-3.603535,47.17576,1455023898
2115,2831,160,260.3,-3.6153433,47.174366,1455023909
2115,2830,162,260.6,-3.6261466,47.17313,1455023919
2115,2831,163,260.4,-3.63594,47.17201,1455023928
2115,2830,164,260.5,-3.647985,47.170628,1455023939
2115,2832,164,260.9,-3.6590066,47.169407,1455023949
2115,2830,165,260.7,-3.6689816,47.1683,1455023958
2115,2829,166,260.8,-3.68122,47.166946,1455023969
2115,2829,166,260.9,-3.692365,47.16572,1455023979
2115,2829,165,261.1,-3.7023616,47.16464,1455023988
2115,2832,164,261,-3.7145083,47.16334,1455023998
2115,2830,164,260.9,-3.72551,47.162148,1455024009
2115,2832,163,261,-3.7353916,47.16107,1455024018
2115,2832,164,260.9,-3.74748,47.15975,1455024029
2115,2833,163,260.9,-3.7584434,47.158554,1455024039
2115,2832,162,260.9,-3.7671716,47.157604,1455024047
2115,2834,161,261.1,-3.7801733,47.156208,1455024058
2115,2835,160,260.8,-3.79093,47.155033,1455024069
2115,2836,160,256.3,-3.8005266,47.153736,1455024079
2115,2834,162,250.8,-3.8110068,47.151466,1455024088
2115,2834,160,250.1,-3.822315,47.148666,1455024099
2115,2833,159,249.8,-3.83048,47.146637,1455024107
2115,2830,158,249.7,-3.8426182,47.143547,1455024118
2115,2832,157,249.8,-3.850635,47.141533,1455024127
2115,2838,156,249.9,-3.8616233,47.138786,1455024138
2115,2834,157,249.3,-3.8716133,47.136234,1455024148
2115,2830,155,249.2,-3.8904316,47.131374,1455024167
2115,2833,154,249.2,-3.9021933,47.128304,1455024179
2115,2835,155,249.5,-3.9100716,47.126293,1455024187
2115,2837,158,249.4,-3.9220617,47.123226,1455024198
2115,2833,160,248.6,-3.9311516,47.120834,1455024208
2115,2832,159,249.4,-3.9504783,47.11572,1455024227
2115,2844,157,249.8,-3.9625232,47.112694,1455024239
2115,2838,159,249.8,-3.970625,47.11067,1455024247
2115,2834,159,251,-3.9827967,47.107704,1455024258
2115,2833,158,250.3,-3.99193,47.10548,1455024268
2115,2836,155,250.5,-4.0109415,47.10086,1455024287
2115,2837,154,253.3,-4.0229416,47.0982,1455024299
2115,2835,154,255.7,-4.0310216,47.096695,1455024307
2115,2837,153,258.6,-4.043248,47.09486,1455024318
2115,2834,153,258.8,-4.052415,47.093613,1455024328
2115,2831,153,258.7,-4.0717735,47.090965,1455024347
2115,2832,152,258.5,-4.082948,47.089455,1455024358
2115,2834,152,258.5,-4.0930767,47.088055,1455024368
2115,2833,153,258.2,-4.1042585,47.086475,1455024378
2115,2836,153,257.8,-4.113395,47.085148,1455024388
2115,2835,154,257.7,-4.1246033,47.08348,1455024399
2115,2832,155,257.1,-4.13279,47.08222,1455024407
2115,2832,154,256.5,-4.1440067,47.0804,1455024418
2115,2832,154,256.7,-4.154178,47.078754,1455024428
2115,2835,154,256,-4.16536,47.076893,1455024438
2115,2834,156,255.7,-4.17455,47.07529,1455024448
2115,2834,156,256,-4.1940317,47.071934,1455024467
2115,2833,155,255.7,-4.2053,47.06999,1455024478
2115,2834,155,255.8,-4.2155232,47.06822,1455024488
2115,2836,156,255.5,-4.236028,47.064613,1455024508
2115,2837,158,254.9,-4.247375,47.06256,1455024519
2115,2834,159,254.5,-4.25774,47.06061,1455024529
2115,2836,159,254.7,-4.2670817,47.05887,1455024538
2115,2835,159,255.9,-4.27751,47.05704,1455024548
2115,2839,159,255.7,-4.289035,47.05504,1455024559
2115,2839,160,255.7,-4.299555,47.05319,1455024569
2115,2836,161,255.6,-4.310157,47.05134,1455024580
2115,2836,160,255.6,-4.320695,47.0495,1455024588
2115,2839,159,255.9,-4.3301234,47.04787,1455024598
2115,2841,159,256.2,-4.34061,47.046085,1455024608
2115,2837,159,258.9,-4.352238,47.044373,1455024619
2115,2836,159,262.9,-4.3628883,47.043262,1455024629
2115,2839,158,266.3,-4.371432,47.042793,1455024637
2115,2838,157,270.2,-4.384215,47.042603,1455024648
2115,2838,155,273.9,-4.3937316,47.042877,1455024658
2115,2837,154,275.8,-4.4041715,47.043568,1455024668
2115,2838,153,275.9,-4.41559,47.044357,1455024679
2115,2839,154,275.7,-4.425975,47.04508,1455024689
2115,2835,154,275.7,-4.4343033,47.045635,1455024698
2115,2838,154,275.9,-4.4467716,47.04652,1455024708
2115,2835,154,276.1,-4.4561415,47.0472,1455024718
2115,2835,153,276.1,-4.466483,47.047955,1455024728
2115,2839,152,275.8,-4.4777684,47.048744,1455024739
2115,2839,152,276.1,-4.48801,47.049473,1455024749
2115,2840,153,276.4,-4.4962416,47.050106,1455024757
2115,2838,154,275.9,-4.5086584,47.050995,1455024769
2115,2838,153,275.9,-4.5179768,47.051655,1455024778
2115,2836,153,275.8,-4.5282965,47.052372,1455024788
2115,2839,153,276,-4.5396667,47.05318,1455024799
2115,2839,153,276,-4.5396667,47.05318,1455024799
2115,2838,153,275.6,-4.5500183,47.053894,1455024809
2115,2839,153,275.4,-4.558295,47.05443,1455024817
2115,2839,153,275.4,-4.558295,47.05443,1455024818
2115,2840,154,274,-4.57076,47.055138,1455024829
2115,2840,154,274,-4.57076,47.055138,1455024829
2115,2842,155,274.2,-4.580175,47.05562,1455024838
2115,2842,155,274.2,-4.580175,47.05562,1455024838
2115,2842,155,273.9,-4.5906515,47.056114,1455024848
2115,2839,155,273.4,-4.6022067,47.056602,1455024859
2115,2841,155,276.6,-4.61271,47.05724,1455024869
2115,2842,154,279.7,-4.6210265,47.0581,1455024877
2115,2841,153,283.4,-4.63326,47.059917,1455024888
2115,2843,153,286.1,-4.642307,47.061546,1455024898
2115,2840,153,290.3,-4.6520915,47.063892,1455024908
2115,2840,152,290.8,-4.6723485,47.069233,1455024929
2115,2843,151,291.4,-4.681935,47.07178,1455024939
2115,2843,151,290.7,-4.691537,47.074272,1455024948
2115,2843,152,290.4,-4.7002015,47.076492,1455024958
2115,2844,152,290.4,-4.709873,47.078968,1455024968
2115,2844,153,289.9,-4.7205815,47.081642,1455024979
2115,2844,153,289.2,-4.7294135,47.08375,1455024989
2115,2842,153,289,-4.74022,47.086292,1455024999
2115,2842,153,288.8,-4.750065,47.08859,1455025009
2115,2842,153,288.9,-4.758907,47.090652,1455025018
2115,2841,152,289,-4.768695,47.092945,1455025028
2115,2844,152,289,-4.779452,47.095474,1455025039
2115,2843,152,289,-4.788245,47.09754,1455025048
2115,2842,152,289.2,-4.799,47.100082,1455025059
2115,2841,153,289.6,-4.8087716,47.10244,1455025069
2115,2841,152,290.2,-4.8185,47.10486,1455025079
2115,2839,152,289.6,-4.8272467,47.107006,1455025088
2115,2839,152,289.6,-4.8272467,47.107006,1455025089
2115,2841,151,289.3,-4.8379016,47.109573,1455025099
2115,2841,151,289.3,-4.8379016,47.109573,1455025100
2115,2842,150,289.2,-4.846565,47.11164,1455025108
2115,2842,150,289.2,-4.846565,47.11164,1455025109
2115,2843,150,289.4,-4.857148,47.114185,1455025119
2115,2843,150,289.4,-4.857148,47.114185,1455025120
2115,2841,151,290.2,-4.8667665,47.11656,1455025129
2115,2841,151,290.2,-4.8667665,47.11656,1455025129
2115,2841,151,290.6,-4.8763685,47.119,1455025139
2115,2841,151,290.6,-4.8763685,47.119,1455025139
2115,2839,151,290.5,-4.88501,47.1212,1455025148
2115,2840,151,290.4,-4.89561,47.123894,1455025159
2115,2843,152,290.5,-4.904305,47.126106,1455025169
2115,2844,154,290.2,-4.9150233,47.12882,1455025179
2115,2843,156,290.1,-4.9249268,47.131298,1455025189
2115,2840,157,289.7,-4.93495,47.13376,1455025199
2115,2840,157,289.4,-4.9450083,47.13618,1455025209
2115,2839,156,289.3,-4.9550333,47.138573,1455025219
2115,2840,156,289.3,-4.9640517,47.14073,1455025229
2115,2843,155,289.5,-4.975032,47.143387,1455025239
2115,2842,155,289.8,-4.9849334,47.14583,1455025249
2115,2840,153,289.6,-4.99475,47.148212,1455025259
2115,2843,151,289.4,-5.0044518,47.150574,1455025269
2115,2844,151,289.6,-5.022815,47.155052,1455025288
2115,2845,152,289.8,-5.032533,47.15743,1455025297
2115,2844,153,289.9,-5.043297,47.16008,1455025309
2115,2842,152,289.6,-5.0530734,47.16246,1455025319
2115,2842,152,289.8,-5.062825,47.16485,1455025329
2115,2840,152,289.7,-5.07257,47.167225,1455025339
2115,2841,153,290.2,-5.081343,47.16939,1455025348
2115,2843,153,291.2,-5.0910635,47.171936,1455025357
2115,2841,151,292,-5.1006465,47.17454,1455025368
2115,2843,148,291.1,-5.1100783,47.177074,1455025378
2115,2842,146,291.5,-5.1202865,47.179794,1455025388
2115,2845,145,291.6,-5.1294765,47.182266,1455025399
2115,2840,145,292.2,-5.1377,47.18453,1455025408
2115,2840,145,292.2,-5.1377,47.18453,1455025409
2115,2841,143,292.3,-5.1467366,47.187046,1455025418
2115,2841,143,292.3,-5.1467366,47.187046,1455025418
2115,2840,141,293.1,-5.155627,47.18961,1455025428
2115,2840,140,293.2,-5.1644115,47.19216,1455025438
2115,2843,139,293,-5.17403,47.194954,1455025449
2115,2842,139,292.5,-5.1827884,47.197426,1455025459
2115,2840,139,292.6,-5.19064,47.19965,1455025468
2115,2840,138,292.2,-5.199343,47.20207,1455025478
2115,2847,139,301.9,-5.207762,47.204895,1455025488
2115,2843,187,16,-5.212177,47.21949,1455025509
2115,2836,215,43.3,-5.204342,47.227287,1455025519
2115,2841,234,66,-5.19245,47.232197,1455025528
2115,2844,246,87.5,-5.1762366,47.234016,1455025538
2115,2840,246,91.7,-5.15948,47.23379,1455025548
2115,2843,242,92.6,-5.124678,47.232815,1455025569
2115,2844,239,92.7,-5.1083617,47.232304,1455025579
2115,2842,237,92.5,-5.093808,47.231857,1455025588
2115,2843,235,92.8,-5.0777764,47.23134,1455025598
2115,2844,233,94,-5.0619235,47.230724,1455025608
2115,2843,229,100,-5.0292983,47.22772,1455025629
2115,2844,227,101,-5.0140815,47.22576,1455025639
2115,2844,225,101.3,-5.000487,47.22393,1455025648
2115,2848,222,101.7,-4.985595,47.221848,1455025658
2115,2846,220,101,-4.97088,47.219868,1455025668
2115,2847,219,101.5,-4.9401665,47.21578,1455025689
2115,2847,219,101.5,-4.9401665,47.21578,1455025689
2115,2843,222,102.1,-4.9254484,47.213665,1455025699
2115,2843,222,102.1,-4.9254484,47.213665,1455025699
2115,2841,223,101.9,-4.912105,47.211735,1455025708
2115,2841,223,101.9,-4.912105,47.211735,1455025709
2115,2843,223,102.4,-4.897313,47.209534,1455025718
2115,2841,222,102.6,-4.8825336,47.20731,1455025728
2115,2841,222,102.6,-4.8825336,47.20731,1455025728
2115,2843,221,102.5,-4.851655,47.20263,1455025749
2115,2843,221,102.4,-4.8370066,47.200413,1455025759
2115,2844,221,102.7,-4.82382,47.19839,1455025768
2115,2843,220,102.4,-4.8091865,47.196194,1455025778
2115,2843,221,102.3,-4.7930284,47.19378,1455025788
2115,2842,222,102.3,-4.7783065,47.191593,1455025799
2115,2840,223,102.4,-4.7635283,47.189365,1455025809
2115,2840,223,102.4,-4.7502184,47.18736,1455025818
2115,2839,221,102.5,-4.735495,47.18514,1455025828
2115,2841,219,102.5,-4.7208915,47.18294,1455025838
2115,2842,217,102.6,-4.704975,47.18052,1455025848
2115,2843,216,102.5,-4.69064,47.178352,1455025859
2115,2843,216,102.7,-4.676305,47.176193,1455025869
2115,2844,215,103.2,-4.663463,47.174152,1455025878
2115,2842,216,103.3,-4.649202,47.17186,1455025888
2115,2841,217,103.2,-4.634885,47.169563,1455025897
2115,2842,217,103.3,-4.6191216,47.167023,1455025908
2115,2842,216,103.1,-4.604833,47.164753,1455025919
2115,2845,215,103.4,-4.590608,47.16246,1455025929
2115,2841,216,103.1,-4.5777535,47.16042,1455025938
2115,2839,216,103.4,-4.5634484,47.158108,1455025948
2115,2842,215,103.2,-4.549237,47.155827,1455025957
2115,2842,213,103.1,-4.5336866,47.15336,1455025968
2115,2841,213,102.8,-4.5195765,47.151146,1455025979
2115,2839,214,102.9,-4.5054216,47.148933,1455025989
2115,2839,215,103,-4.492615,47.14692,1455025998
2115,2840,216,103.2,-4.47833,47.14464,1455026008
2115,2838,217,103.8,-4.4640183,47.14228,1455026017
2115,2838,217,103.8,-4.4640183,47.14228,1455026018
2115,2840,217,103.9,-4.44825,47.13965,1455026028
2115,2840,217,103.9,-4.44825,47.13965,1455026029
2115,2841,216,103.5,-4.4339585,47.13728,1455026038
2115,2841,216,103.5,-4.4339585,47.13728,1455026039
2115,2841,216,103.4,-4.419697,47.13496,1455026049
2115,2840,215,103,-4.40686,47.132923,1455026058
2115,2841,215,102.8,-4.392618,47.13069,1455026068
2115,2841,215,102.4,-4.3783984,47.12854,1455026078
2115,2840,216,102.3,-4.3626733,47.126186,1455026089
2115,2841,216,102.4,-4.3483515,47.124046,1455026098
2115,2842,216,102.3,-4.334035,47.121906,1455026109
2115,2841,216,102.2,-4.3211184,47.11999,1455026117
2115,2843,216,101.9,-4.306793,47.11791,1455026128
2115,2839,217,101.6,-4.292393,47.11588,1455026137
2115,2842,217,101.5,-4.2765317,47.1137,1455026149
2115,2840,217,101.6,-4.26212,47.11168,1455026158
2115,2841,216,101.7,-4.2477417,47.109657,1455026169
2115,2842,215,101.6,-4.2348633,47.10784,1455026177
2115,2842,216,102.2,-4.219145,47.10554,1455026189
2115,2841,216,101.7,-4.206255,47.10367,1455026197
2115,2842,216,102,-4.1904516,47.1014,1455026209
2115,2844,217,102.1,-4.176087,47.099308,1455026219
2115,2841,217,102.1,-4.1617017,47.097202,1455026229
2115,2839,217,101.9,-4.148715,47.09535,1455026237
2115,2839,217,101.7,-4.1328936,47.09307,1455026249
2115,2839,217,102.7,-4.119945,47.09114,1455026257
2115,2839,216,102.5,-4.1042066,47.088734,1455026268
2115,2843,214,102.2,-4.0899615,47.086628,1455026279
2115,2840,214,102.5,-4.075752,47.084465,1455026289
2115,2844,213,102.3,-4.061635,47.082355,1455026299
2115,2844,213,102.3,-4.061635,47.082355,1455026299
2115,2841,212,102.3,-4.0475616,47.08027,1455026309
2115,2841,212,102.3,-4.0475616,47.08027,1455026309
2115,2839,211,102.5,-4.03492,47.078373,1455026317
2115,2839,211,102.5,-4.03492,47.078373,1455026318
2115,2840,211,102,-4.0195217,47.076126,1455026328
2115,2840,211,102,-4.0195217,47.076126,1455026329
2115,2840,211,101.6,-4.00551,47.074127,1455026339
2115,2840,211,101.6,-4.00551,47.074127,1455026339
2115,2842,211,101.2,-3.9914882,47.0722,1455026350
2115,2842,211,101.3,-3.9774516,47.07028,1455026359
2115,2839,211,102.1,-3.9492583,47.066235,1455026379
2115,2841,209,102.3,-3.9353633,47.064167,1455026389
2115,2839,209,101.9,-3.921475,47.062153,1455026399
2115,2841,209,102.2,-3.9076266,47.060112,1455026409
2115,2842,208,102.7,-3.893805,47.05802,1455026419
2115,2841,209,102.6,-3.8813784,47.05613,1455026427
2115,2838,208,102.7,-3.866195,47.053795,1455026439
2115,2840,208,102.5,-3.8524134,47.05171,1455026448
2115,2842,209,102.5,-3.83861,47.049652,1455026459
2115,2841,210,102.3,-3.8275018,47.047993,1455026467
2115,2841,211,102.3,-3.8107483,47.045486,1455026479
2115,2838,212,102.4,-3.798135,47.043594,1455026487
2115,2839,213,102.4,-3.7826784,47.04126,1455026499
2115,2839,214,102.6,-3.7685683,47.039124,1455026508
2115,2840,215,101.7,-3.754355,47.03703,1455026519
2115,2842,216,100.8,-3.7429,47.035515,1455026528
2115,2842,217,100.9,-3.727025,47.033455,1455026538
2115,2841,218,101.8,-3.71253,47.031467,1455026547
2115,2840,219,101.9,-3.6965716,47.029152,1455026559
2115,2841,220,102,-3.6819782,47.027065,1455026569
2115,2838,220,102,-3.66738,47.024956,1455026579
2115,2839,220,101.9,-3.65569,47.02328,1455026587
2115,2841,219,101.5,-3.6396434,47.02103,1455026598
2115,2840,218,101.1,-3.625135,47.019028,1455026607
2115,2840,219,101.2,-3.6091332,47.01687,1455026619
2115,2838,220,101.7,-3.5945268,47.01484,1455026629
2115,2837,218,101.8,-3.5683384,47.011032,1455026647
2115,2839,138,200.8,-3.53718,46.987255,1455026689
2115,2835,100,269.9,-3.5483067,46.983234,1455026707
2115,2839,100,260.3,-3.5557034,46.98264,1455026718
2115,2840,96,284.9,-3.5693717,46.98278,1455026739
2115,2842,96,288.8,-3.5756016,46.984108,1455026749
2115,2840,97,290.2,-3.5867517,46.98689,1455026767
2115,2841,97,289.9,-3.5935616,46.98856,1455026778
2115,2840,98,289.4,-3.5998082,46.990055,1455026788
2115,2839,98,289,-3.6067533,46.99169,1455026799
2115,2843,98,288.9,-3.6130483,46.993187,1455026809
2115,2842,100,289.5,-3.61877,46.99455,1455026817
2115,2840,101,288.9,-3.6245615,46.99592,1455026827
2115,2839,102,288.2,-3.6317534,46.997574,1455026838
2115,2838,102,286.8,-3.6383584,46.998966,1455026848
2115,2841,103,287.6,-3.6456883,47.000526,1455026859
2115,2843,105,287.2,-3.6524534,47.00198,1455026869
2115,2842,105,287.2,-3.6585817,47.003273,1455026877
2115,2839,105,286.5,-3.6647334,47.004524,1455026888
2115,2841,105,287.7,-3.6722,47.006157,1455026898
2115,2839,105,285.2,-3.67907,47.007496,1455026908
2115,2836,104,284.6,-3.68664,47.00886,1455026918
2115,2839,104,285.4,-3.693475,47.010128,1455026929
2115,2836,104,285.3,-3.6996083,47.01126,1455026938
2115,2837,104,285.2,-3.7071,47.012672,1455026949
2115,2838,104,286.1,-3.7132134,47.01386,1455026958
2115,2837,104,286.6,-3.71999,47.015232,1455026968
2115,2839,104,287,-3.727445,47.016766,1455026978
2115,2837,105,286.6,-3.7342684,47.018192,1455026989
2115,2840,104,287.6,-3.740345,47.019493,1455026998
2115,2840,104,288.5,-3.74773,47.02115,1455027009
2115,2842,104,289.2,-3.7537317,47.02257,1455027018
2115,2841,104,287.9,-3.7604268,47.024086,1455027028
2115,2839,102,286,-3.76711,47.025448,1455027038
2115,2841,101,286.3,-3.7737134,47.026745,1455027048
2115,2842,99,285.3,-3.7802334,47.027992,1455027058
2115,2842,99,284.3,-3.7873867,47.02931,1455027069
2115,2842,99,283.7,-3.79326,47.030308,1455027078
2115,2844,98,283.3,-3.8003817,47.03151,1455027089
2115,2841,99,284,-3.80627,47.03248,1455027098
2115,2841,99,285.4,-3.8127732,47.03366,1455027108
2115,2841,99,286.2,-3.81924,47.03492,1455027117
2115,2840,98,285.8,-3.8262966,47.0363,1455027129
2115,2842,97,286.1,-3.8320067,47.037415,1455027138
2115,2842,98,286.9,-3.838985,47.038853,1455027149
2115,2841,98,287.2,-3.8447134,47.040047,1455027158
2115,2842,98,286.8,-3.8510866,47.04138,1455027168
2115,2838,98,287.7,-3.857415,47.04273,1455027179
2115,2840,97,287.2,-3.86437,47.044212,1455027189
2115,2839,97,286.5,-3.87006,47.04538,1455027198
2115,2839,97,285.7,-3.877045,47.04676,1455027209
2115,2839,97,285.2,-3.8827834,47.04783,1455027218
2115,2840,98,286.3,-3.889175,47.049095,1455027228
2115,2840,99,287,-3.895585,47.050407,1455027238
2115,2839,99,286,-3.9026916,47.051834,1455027249
2115,2841,99,285.3,-3.90851,47.05294,1455027258
2115,2841,98,285.2,-3.9156067,47.05426,1455027269
2115,2840,98,285.2,-3.9278517,47.05656,1455027288
2115,2838,98,284.8,-3.9342933,47.05773,1455027298
2115,2841,98,284.3,-3.9413784,47.059006,1455027309
2115,2842,98,286.9,-3.9471116,47.060158,1455027318
2115,2840,99,285,-3.9542434,47.06152,1455027329
2115,2841,98,284.3,-3.9666784,47.06368,1455027348
2115,2840,98,285,-3.9731433,47.064842,1455027358
2115,2840,99,285.3,-3.9802616,47.06616,1455027369
2115,2839,99,285,-3.986085,47.067226,1455027378
2115,2840,99,284.9,-3.993245,47.068527,1455027389
2115,2838,101,286,-4.0063834,47.071033,1455027409
2115,2838,100,285.3,-4.01229,47.072147,1455027419
2115,2837,98,285.4,-4.019415,47.073486,1455027429
2115,2840,96,285.6,-4.0251184,47.074566,1455027438
2115,2840,96,285.2,-4.032065,47.075874,1455027449
2115,2840,94,286.8,-4.0444965,47.07831,1455027469
2115,2839,94,286.9,-4.05,47.079445,1455027478
2115,2838,93,285.9,-4.0566783,47.08077,1455027490
2115,2841,92,285.6,-4.062105,47.081818,1455027499
2115,2843,92,286.3,-4.0687017,47.08312,1455027509
2115,2841,94,286.1,-4.0748014,47.08432,1455027519
2115,2841,96,286.3,-4.0810485,47.08557,1455027529
2115,2839,97,286.9,-4.08673,47.086735,1455027538
2115,2838,96,287.5,-4.09364,47.08821,1455027549
2115,2838,96,287.3,-4.099253,47.089405,1455027559
2115,2839,97,287.1,-4.106165,47.090855,1455027569
2115,2841,98,286.4,-4.112507,47.092148,1455027579
2115,2841,99,286.5,-4.118925,47.09344,1455027589
2115,2843,100,287.1,-4.1254034,47.09477,1455027599
2115,2839,100,286.9,-4.13194,47.096115,1455027609
2115,2838,100,287.4,-4.1377783,47.09735,1455027618
2115,2839,99,287.6,-4.144853,47.098866,1455027629
2115,2839,98,287.5,-4.1512265,47.100243,1455027640
2115,2840,98,287.4,-4.1575966,47.101612,1455027649
2115,2840,98,287.2,-4.16399,47.102978,1455027659
2115,2839,99,286.8,-4.1704,47.104305,1455027669
2115,2840,98,287,-4.1761518,47.105515,1455027678
2115,2841,97,286.6,-4.1831264,47.106964,1455027689
2115,2840,96,286.4,-4.1894217,47.10823,1455027699
2115,2840,96,286.3,-4.195695,47.1095,1455027709
2115,2843,95,285.9,-4.2019534,47.11072,1455027719
2115,2842,96,285.9,-4.20821,47.11196,1455027729
2115,2842,96,286.4,-4.213868,47.11308,1455027738
2115,2839,96,286.5,-4.2207885,47.11448,1455027749
2115,2839,95,286.2,-4.226405,47.1156,1455027758
2115,2839,93,286.2,-4.233142,47.11696,1455027769
2115,2838,91,286.4,-4.23914,47.118156,1455027779
2115,2842,91,286.2,-4.244485,47.119232,1455027788
2115,2846,92,282.3,-4.250515,47.120327,1455027798
2115,2842,96,273.3,-4.257555,47.120857,1455027809
2115,2841,97,269.1,-4.26345,47.120914,1455027817
2115,2842,98,259.9,-4.27066,47.120365,1455027829
2115,2842,102,250.2,-4.27718,47.11906,1455027839
2115,2842,105,245.6,-4.2830067,47.117306,1455027848
2115,2847,106,246,-4.28956,47.11529,1455027858
2115,2839,106,245.4,-4.2968082,47.113052,1455027869
2115,2841,105,244,-4.3026466,47.11118,1455027877
2115,2845,103,244.1,-4.3096285,47.108856,1455027889
2115,2841,102,243.7,-4.315865,47.10676,1455027899
2115,2846,100,242.9,-4.3213615,47.10485,1455027908
2115,2846,100,243.7,-4.3268185,47.10297,1455027917
2115,2846,102,246,-4.3342733,47.100594,1455027929
2115,2844,103,246.6,-4.3400235,47.098873,1455027937
2115,2848,103,246.9,-4.347113,47.096813,1455027949
2115,2848,105,247.4,-4.353667,47.09492,1455027959
2115,2845,105,247.6,-4.35964,47.093243,1455027969
2115,2839,103,245.8,-4.3654933,47.091515,1455027977
2115,2845,99,245.5,-4.372347,47.089394,1455027988
2115,2846,97,245.9,-4.378405,47.08753,1455027998
2115,2847,96,245.6,-4.38497,47.085472,1455028009
2115,2849,97,246.1,-4.3909764,47.083652,1455028019
2115,2844,98,245.6,-4.3964534,47.081966,1455028029
2115,2846,98,246,-4.401923,47.080288,1455028037
2115,2846,97,245.8,-4.408575,47.07826,1455028048
2115,2849,97,244.9,-4.414593,47.076385,1455028058
2115,2850,98,246.7,-4.421245,47.074326,1455028069
2115,2848,98,249.2,-4.427427,47.07268,1455028079
2115,2847,99,247.7,-4.433045,47.071156,1455028088
2115,2850,99,249,-4.4386635,47.069622,1455028097
2115,2847,101,246.8,-4.4456015,47.067665,1455028108
2115,2843,97,252.4,-4.451925,47.06612,1455028117
2115,2848,90,259.9,-4.458687,47.065006,1455028129
2115,2849,89,265.5,-4.464705,47.064594,1455028139
2115,2844,86,269.1,-4.475335,47.064445,1455028157
2115,2849,85,269.6,-4.4816985,47.064407,1455028168
2115,2849,85,267.9,-4.4874783,47.064327,1455028178
2115,2848,88,267.9,-4.49398,47.06415,1455028189
2115,2844,88,267.4,-4.4999585,47.06398,1455028199
2115,2847,88,268.7,-4.5053368,47.06387,1455028208
2115,2847,87,270.2,-4.510723,47.063816,1455028217
2115,2849,86,272.3,-4.5171685,47.063965,1455028228
2115,2849,87,271.5,-4.5230684,47.06408,1455028238
2115,2849,89,271.3,-4.52969,47.064186,1455028249
2115,2846,90,270.6,-4.535782,47.064247,1455028259
2115,2846,89,271.2,-4.54186,47.064312,1455028269
2115,2847,89,271.7,-4.54731,47.064415,1455028278
2115,2847,90,272.2,-4.5533967,47.064552,1455028288
2115,2849,90,272.8,-4.559523,47.06474,1455028298
2115,2848,91,273.7,-4.57242,47.065243,1455028319
2115,2849,91,274.1,-4.57861,47.065525,1455028329
2115,2849,91,274.1,-4.584165,47.065807,1455028338
2115,2851,89,278.6,-4.590248,47.066288,1455028348
2115,2850,88,284.1,-4.5961633,47.06713,1455028358
2115,2849,88,289,-4.601295,47.068253,1455028367
2115,2850,88,290.9,-4.607458,47.069805,1455028378
2115,2851,88,290.8,-4.613613,47.071392,1455028389
2115,2850,88,290.3,-4.6186633,47.072685,1455028398
2115,2849,87,290.2,-4.6242485,47.074093,1455028408
